,121,LGA 1151v2,1,239000,4,4000,4,6,6,ATX,[GIGABYTE] Z370 AORUS Ultra Gaming 2.0-OP,GIGABYTE,Z370,,30.5,24.4,
,122,LGA 1151v2,1,154800,4,4000,4,6,6,ATX,[GIGABYTE] Z370 HD3 듀러블에디션,GIGABYTE,Z370,,30.5,22.5,
,123,LGA 1151v2,1,175900,4,4000,4,6,6,ATX,[GIGABYTE] Z370 HD3-OP 듀러블에디션,GIGABYTE,Z370,,30.5,22.5,
,124,LGA 1151v2,1,177700,4,4000,4,6,6,ATX,[GIGABYTE] Z370 UD3H 듀러블에디션,GIGABYTE,Z370,,30.5,24.4,
,125,LGA 1151v2,1,145300,4,4400,4,6,6,m-ATX,[GIGABYTE] Z370M D3H 듀러블에디션,GIGABYTE,Z370,,24.4,24.4,
,126,LGA 1151v2,1,145000,4,3866,4,6,6,m-ATX,[GIGABYTE] Z370M DS3H 듀러블에디션,GIGABYTE,Z370,,22.8,19.3,
,127,LGA 1151v2,1,190500,4,4000,4,4,6,m-ITX,[GIGABYTE] Z370N WiFi 듀러블에디션,GIGABYTE,Z370,O,17,17,
,128,LGA 1151v2,1,152000,4,4000,4,6,6,ATX,[GIGABYTE] Z370P D3 듀러블에디션,GIGABYTE,Z370,,30.5,22.5,
,129,LGA 1151v2,1,474990,4,4000,4,6,6,ATX,[GIGABYTE] Z370XP SLI 듀러블에디션,GIGABYTE,Z370,,30.5,24.4,
,130,LGA 1151v2,1,184800,4,4133,4,6,6,ATX,[MSI] Z370 SLI PLUS,MSI,Z370,,30.5,24.4,
,131,LGA 1151v2,1,167000,4,4000,4,6,6,ATX,[MSI] Z370 게이밍 플러스,MSI,Z370,,30.5,24.4,
,132,LGA 1151v2,1,263100,4,4000,4,6,6,ATX,[MSI] Z370 게이밍 M5,MSI,Z370,,30.5,24.4,
,133,LGA 1151v2,1,231790,4,4000,4,6,6,ATX,[MSI] Z370 게이밍 프로 카본,MSI,Z370,,30.5,24.4,
,134,LGA 1151v2,1,173000,4,4000,4,6,6,ATX,[MSI] Z370 크레이트 게이밍,MSI,Z370,,30.5,24.4,
,135,LGA 1151v2,1,174700,4,4000,4,6,6,ATX,[MSI] Z370 토마호크,MSI,Z370,,30.5,24.4,
,136,LGA 1151v2,1,138800,4,4000,4,6,6,ATX,[MSI] Z370-A PRO,MSI,Z370,,30.5,24.4,
,137,LGA 1151v2,1,139000,4,4000,4,6,6,m-ATX,[MSI] Z370M 박격포,MSI,Z370,,24.3,24.3,
,138,LGA 1151,1,121200,4,2400,4,6,5,ATX,[ASRock] B250 PRO4,ASRock,B250,,30.5,22.4,
,139,LGA 1151,0,97400,4,2400,4,6,5,m-ATX,[ASRock] B250M PRO4,ASRock,B250,,24.4,24.4,
,140,LGA 1151,0,79000,2,2400,4,6,5,m-ATX,[ASRock] B250M-HDV,ASRock,B250,,22.5,18.5,
,141,LGA 1151,0,120900,4,2400,4,6,5,m-ATX,[ASRock] FATAL1TY B250M Performance,ASRock,B250,,24.4,24.4,
,142,LGA 1151,0,96900,4,2400,4,6,5,m-ATX,[ASUS] PRIME B250M-A,ASUS,B250,,24.4,20.6,
,143,LGA 1151,0,137490,4,2400,4,6,5,m-ATX,[ASUS] PRIME B250M-C,ASUS,B250,,22.6,18.5,
,144,LGA 1151,0,81700,2,2400,4,6,5,m-ATX,[ASUS] PRIME B250M-K,ASUS,B250,,22.6,18.5,
,145,LGA 1151,0,113900,4,2400,4,6,5,m-ATX,[ASUS] PRIME B250M-PLUS,ASUS,B250,,24.4,22.4,
,146,LGA 1151,0,140000,4,2400,4,6,5,ATX,[ASUS] PRIME B250-PLUS,ASUS,B250,,30.5,21.8,
,147,LGA 1151,0,143000,4,2400,4,6,5,ATX,[ASUS] PRIME B250-PRO,ASUS,B250,,30.5,21.8,
,148,LGA 1151,0,162660,4,2400,4,6,5,ATX,[ASUS] ROG STRIX B250F GAMING,ASUS,B250,,30.5,24.4,
,149,LGA 1151,0,144500,4,2400,4,6,5,m-ATX,[ASUS] ROG STRIX B250G GAMING,ASUS,B250,,24.4,21.8,
,150,LGA 1151,0,155000,4,2400,4,6,5,ATX,[ASUS] ROG STRIX B250H GAMING,ASUS,B250,,30.5,23.4,
,151,LGA 1151,0,95000,4,2400,4,6,4,m-ATX,[BIOSTAR] RACING B250 GT3,BIOSTAR,B250,,24.4,23,
,152,LGA 1151,0,118200,4,2400,4,6,4,ATX,[BIOSTAR] RACING B250 GT5,BIOSTAR,B250,,30.5,22.5,
,153,LGA 1151,0,110240,2,2400,4,6,4,ATX,[BIOSTAR] TB250 BTC,BIOSTAR,B250,,29.5,21,
,154,LGA 1151,0,173500,2,2400,4,6,4,ATX,[BIOSTAR] TB250 BTC PRO,BIOSTAR,B250,,29.5,21,
