,181,LGA 1151,138400,4,2400,4,6,1,,ATX,[GIGABYTE] GA-H270-HD3 듀러블에디션,GIGABYTE,H270,30.5,24.4,1,
,182,LGA 1151,152300,4,2400,4,6,1,,ATX,[GIGABYTE] GA-H270-HD3P 듀러블에디션,GIGABYTE,H270,30.5,22.5,1,
,183,LGA 1151,140000,4,2400,4,6,1,,m-ATX,[GIGABYTE] GA-H270M-D3H 듀러블에디션,GIGABYTE,H270,24.4,22.5,1,
,184,LGA 1151,132000,4,2400,4,6,1,,m-ATX,[GIGABYTE] GA-H270M-DS3H 듀러블에디션,GIGABYTE,H270,24.4,21.5,1,
,185,LGA 1151,187700,2,2400,4,6,1,O,m-ITX,[GIGABYTE] GA-H270N-WiFi 듀러블에디션,GIGABYTE,H270,17,17,1,
,186,LGA 1151,164100,4,2400,4,6,1,,ATX,[MSI] H270 게이밍 M3,MSI,H270,30.4,24.3,1,
,187,LGA 1151,173900,4,2400,4,6,2,,ATX,[MSI] H270 게이밍 프로 카본,MSI,H270,30.5,24.4,1,
,188,LGA 1151,161000,4,2400,4,6,2,,ATX,[MSI] H270 토마호크 아틱,MSI,H270,30.4,24.3,1,
,189,LGA 1151,128000,4,2400,4,6,1,,ATX,[MSI] H270-A PRO,MSI,H270,30.5,22.5,1,
,190,LGA 1151,143500,4,2400,4,6,1,,m-ATX,[MSI] H270M 박격포 아틱,MSI,H270,24.4,24.4,1,
,191,LGA 1151,195800,4,3733,4,6,2,,ATX,[ASRock] FATAL1TY Z270 Gaming K4,ASRock,Z270,30.5,24.4,1,
,192,LGA 1151,220800,4,3866,4,8,2,,ATX,[ASRock] FATAL1TY Z270 Gaming K6,ASRock,Z270,30.5,24.4,2,
,193,LGA 1151,255400,2,4000,4,6,1,O,m-ITX,[ASRock] FATAL1TY Z270 Gaming-ITX/ac,ASRock,Z270,17,17,1,
,194,LGA 1151,346900,4,3733,4,10,3,O,ATX,[ASRock] FATAL1TY Z270 Professional Gaming i7,ASRock,Z270,30.5,24.4,2,
